
9/9/2019 11:33,48,,5.79,4,1
9/9/2019 11:33,40,,3.96,2,2
9/9/2019 11:33,43,,4.57,3,1
9/9/2019 11:33,45,,4.57,3,1
9/9/2019 11:33,42,,8.53,4,1
9/9/2019 11:33,40,,5.18,2,2
9/9/2019 11:33,40,,4.57,4,1
9/9/2019 11:33,42,,3.66,3,1
9/9/2019 11:33,39,,5.79,4,1
9/9/2019 11:33,34,,6.1,2,2
9/9/2019 11:33,48,,7.01,3,1
9/9/2019 11:33,55,,5.49,4,2
9/9/2019 11:33,39,,5.18,2,2
9/9/2019 11:33,39,,4.57,4,1
9/9/2019 11:33,40,,4.27,3,1
9/9/2019 11:33,34,,6.71,2,2
9/9/2019 11:33,37,,4.27,4,1
9/9/2019 11:33,39,,4.88,3,1
9/9/2019 11:33,37,,2.74,4,1
9/9/2019 11:33,35,,7.62,2,2
9/9/2019 11:33,34,,3.66,1,2
9/9/2019 11:34,39,,5.18,4,1
9/9/2019 11:34,56,,6.71,1,2
9/9/2019 11:34,34,,5.79,4,1
9/9/2019 11:34,27,,4.27,2,2
9/9/2019 11:34,40,,4.57,3,1
9/9/2019 11:34,39,,4.27,3,1
9/9/2019 11:34,31,,5.49,4,1
9/9/2019 11:34,45,,5.79,1,2
9/9/2019 11:34,31,,5.49,3,1
9/9/2019 11:34,29,,5.49,3,1
9/9/2019 11:34,26,,5.79,2,2
9/9/2019 11:34,24,,4.27,2,2
9/9/2019 11:34,24,,5.18,2,2
9/9/2019 11:34,26,,5.18,2,2
9/9/2019 11:34,51,,4.88,2,2
9/9/2019 11:34,55,,5.49,2,2
9/9/2019 11:34,21,,3.66,1,2
9/9/2019 11:34,40,,3.96,1,2
9/9/2019 11:34,18,,2.74,2,2
9/9/2019 11:34,40,,5.18,2,2
9/9/2019 11:34,42,,2.74,1,2
9/9/2019 11:34,37,,3.96,1,2
9/9/2019 11:34,64,,4.88,4,1
9/9/2019 11:34,34,,2.74,1,2
9/9/2019 11:34,51,,5.18,3,1
9/9/2019 11:34,55,,5.49,3,1
9/9/2019 11:34,27,,2.74,1,2
9/9/2019 11:35,39,,3.05,2,2
9/9/2019 11:35,39,,3.66,2,2
9/9/2019 11:35,51,,5.18,3,1
9/9/2019 11:35,47,,4.88,3,1
9/9/2019 11:35,51,,4.27,3,1
