spatial_id;temporal_id;label
583;4;1
583;5;0
583;6;0
583;7;0
583;8;0
584;1;0
584;2;0
584;3;0
584;4;1
584;5;0
584;6;1
584;7;0
584;8;1
585;1;0
585;2;0
585;3;0
585;4;1
585;5;0
585;6;0
585;7;0
585;8;0
586;1;0
586;2;0
586;3;0
586;4;0
586;5;0
586;6;0
586;7;0
586;8;1
587;1;0
587;2;1
587;3;0
587;4;0
587;5;0
587;6;0
587;7;0
587;8;0
588;1;0
588;2;0
588;3;1
588;4;0
588;5;0
588;6;0
588;7;0
588;8;0
589;1;0
589;2;0
589;3;0
589;4;0
589;5;0
589;6;0
589;7;0
589;8;0
590;1;0
590;2;0
590;3;0
590;4;0
590;5;0
590;6;0
590;7;0
590;8;0
591;1;0
591;2;0
591;3;0
591;4;1
591;5;1
591;6;1
591;7;1
591;8;0
592;1;0
592;2;0
592;3;0
592;4;1
592;5;1
592;6;0
592;7;0
592;8;0
593;1;0
593;2;0
593;3;0
593;4;0
593;5;0
593;6;0
593;7;0
593;8;0
594;1;0
594;2;0
594;3;0
594;4;0
594;5;0
594;6;0
594;7;0
594;8;0
595;1;0
595;2;0
595;3;1
595;4;0
595;5;0
595;6;0
595;7;0
595;8;0
596;1;0
596;2;0
596;3;0
596;4;1
596;5;0
596;6;0
596;7;0
596;8;0
597;1;0
597;2;0
597;3;0
597;4;0
597;5;1
597;6;0
597;7;0
597;8;0
598;1;0
598;2;0
598;3;0
598;4;0
598;5;0
598;6;0
598;7;0
598;8;0
599;1;0
599;2;0
599;3;0
599;4;1
599;5;1
599;6;0
599;7;0
599;8;0
600;1;0
600;2;1
600;3;0
600;4;1
600;5;0
600;6;1
600;7;0
600;8;0
601;1;0
601;2;0
601;3;0
601;4;0
601;5;0
601;6;1
601;7;0
601;8;0
602;1;0
602;2;0
602;3;0
602;4;0
602;5;0
602;6;0
602;7;1
602;8;0
603;1;0
603;2;0
603;3;0
603;4;1
603;5;1
603;6;1
603;7;0
603;8;0
604;1;0
604;2;0
604;3;0
604;4;0
604;5;0
604;6;0
604;7;0
604;8;0
605;1;0
605;2;0
605;3;0
605;4;0
605;5;1
605;6;1
605;7;0
605;8;0
606;1;0
606;2;0
606;3;0
606;4;1
606;5;1
606;6;1
606;7;0
606;8;0
607;1;0
607;2;0
607;3;0
607;4;0
607;5;0
607;6;1
607;7;0
607;8;0
608;1;0
608;2;0
608;3;0
608;4;0
608;5;1
608;6;0
608;7;0
608;8;0
609;1;0
609;2;0
609;3;0
609;4;0
609;5;0
609;6;0
609;7;0
609;8;0
610;1;0
610;2;0
610;3;0
610;4;1
610;5;0
610;6;1
610;7;0
610;8;0
611;1;0
611;2;0
611;3;0
611;4;0
611;5;0
611;6;0
611;7;0
611;8;0
612;1;0
612;2;0
612;3;0
612;4;0
612;5;0
612;6;0
612;7;0
612;8;0
613;1;0
613;2;0
613;3;0
613;4;0
613;5;0
613;6;0
613;7;0
613;8;0
614;1;0
614;2;0
614;3;0
614;4;0
614;5;0
614;6;1
614;7;0
614;8;0
615;1;0
615;2;0
615;3;0
615;4;0
615;5;0
615;6;0
615;7;1
615;8;0
616;1;0
616;2;0
616;3;0
616;4;0
616;5;0
616;6;0
616;7;0
616;8;0
617;1;0
617;2;0
617;3;0
617;4;0
617;5;1
617;6;1
617;7;0
617;8;0
618;1;0
618;2;0
618;3;0
618;4;0
618;5;0
618;6;0
618;7;0
618;8;0
619;1;0
619;2;0
619;3;0
619;4;0
619;5;0
619;6;0
619;7;0
619;8;0
620;1;0
620;2;0
620;3;0
620;4;0
620;5;0
620;6;0
620;7;1
620;8;0
621;1;0
621;2;0
621;3;1
621;4;0
621;5;0
621;6;0
621;7;1
621;8;0
622;1;0
622;2;0
622;3;0
622;4;0
622;5;0
622;6;0
622;7;0
622;8;0
623;1;0
623;2;0
623;3;0
623;4;0
623;5;1
623;6;0
623;7;0
623;8;0
624;1;0
624;2;0
624;3;0
624;4;0
624;5;0
624;6;0
624;7;0
624;8;0
625;1;0
625;2;0
625;3;0
625;4;0
625;5;1
625;6;0
625;7;0
625;8;0
626;1;0
626;2;0
626;3;0
626;4;0
626;5;0
626;6;0
626;7;0
626;8;0
627;1;0
627;2;0
627;3;0
627;4;0
627;5;0
627;6;1
627;7;0
627;8;0
628;1;1
628;2;0
628;3;0
628;4;0
628;5;0
628;6;0
628;7;0
628;8;0
629;1;0
629;2;0
629;3;0
629;4;0
629;5;1
629;6;0
629;7;0
629;8;0
630;1;0
630;2;0
630;3;0
630;4;0
630;5;0
630;6;0
630;7;0
630;8;0
631;1;0
631;2;0
631;3;0
631;4;0
631;5;0
631;6;0
631;7;0
631;8;0
632;1;0
632;2;0
632;3;0
632;4;0
632;5;1
632;6;0
632;7;0
632;8;0
633;1;0
633;2;0
633;3;0
633;4;0
633;5;0
633;6;1
633;7;0
633;8;0
634;1;0
634;2;0
634;3;0
634;4;0
634;5;0
634;6;0
634;7;0
634;8;0
635;1;0
635;2;0
635;3;0
635;4;0
635;5;0
635;6;0
635;7;0
635;8;0
636;1;0
636;2;0
636;3;0
636;4;0
636;5;0
636;6;0
636;7;0
636;8;0
637;1;0
637;2;0
637;3;0
637;4;0
637;5;0
637;6;0
637;7;1
637;8;0
638;1;0
638;2;0
638;3;1
638;4;1
638;5;0
638;6;0
638;7;0
638;8;0
639;1;0
639;2;0
639;3;0
639;4;0
639;5;1
639;6;0
639;7;0
639;8;0
640;1;0
640;2;0
640;3;1
640;4;0
640;5;0
640;6;0
640;7;0
640;8;0
641;1;0
641;2;0
641;3;0
641;4;1
641;5;0
641;6;0
641;7;0
641;8;0
642;1;0
642;2;0
642;3;0
642;4;0
642;5;0
642;6;0
642;7;0
642;8;0
643;1;0
643;2;0
643;3;0
643;4;0
643;5;1
643;6;0
643;7;0
643;8;1
644;1;0
644;2;1
644;3;0
644;4;0
644;5;0
644;6;0
644;7;0
644;8;0
645;1;0
645;2;0
645;3;0
645;4;0
645;5;0
645;6;0
645;7;0
645;8;0
646;1;0
646;2;0
646;3;1
646;4;0
646;5;0
646;6;1
646;7;0
646;8;0
647;1;0
647;2;0
647;3;1
647;4;0
647;5;0
647;6;0
647;7;0
647;8;0
648;1;0
648;2;0
648;3;0
648;4;0
648;5;1
648;6;0
648;7;0
648;8;0
649;1;0
649;2;0
649;3;0
649;4;0
649;5;0
649;6;0
649;7;1
649;8;1
650;1;0
650;2;0
650;3;0
650;4;0
650;5;0
650;6;1
650;7;0
650;8;0
651;1;0
651;2;0
651;3;1
651;4;0
651;5;0
651;6;0
651;7;0
651;8;0
652;1;0
652;2;0
652;3;0
652;4;0
652;5;0
652;6;0
652;7;0
652;8;1
653;1;0
653;2;0
653;3;1
653;4;0
653;5;0
653;6;0
653;7;0
653;8;0
654;1;0
654;2;0
654;3;0
654;4;1
654;5;0
654;6;0
654;7;0
654;8;0
655;1;0
655;2;0
655;3;0
655;4;0
655;5;0
655;6;0
655;7;0
655;8;0
656;1;0
656;2;0
656;3;0
656;4;1
656;5;1
656;6;1
656;7;0
656;8;0
657;1;0
657;2;0
657;3;0
657;4;0
657;5;0
657;6;1
657;7;0
657;8;0
658;1;0
658;2;0
658;3;1
658;4;0
658;5;0
658;6;0
658;7;0
658;8;1
659;1;0
659;2;0
659;3;0
659;4;1
659;5;0
659;6;0
659;7;1
659;8;0
660;1;0
660;2;0
660;3;0
660;4;0
660;5;0
660;6;1
660;7;0
660;8;0
661;1;0
661;2;0
661;3;0
661;4;1
661;5;0
661;6;0
661;7;0
661;8;0
662;1;0
662;2;0
662;3;0
662;4;0
662;5;0
662;6;0
662;7;0
662;8;0
663;1;0
663;2;0
663;3;1
663;4;0
663;5;0
663;6;0
663;7;0
663;8;0
664;1;0
664;2;0
664;3;0
664;4;0
664;5;0
664;6;1
664;7;0
664;8;0
665;1;0
665;2;0
665;3;0
665;4;0
665;5;1
665;6;0
665;7;0
665;8;0
666;1;0
666;2;0
666;3;0
666;4;0
666;5;0
666;6;0
666;7;0
666;8;0
667;1;0
667;2;0
667;3;0
667;4;1
667;5;0
667;6;0
667;7;1
667;8;0
668;1;0
668;2;0
668;3;0
668;4;1
668;5;0
668;6;0
668;7;0
668;8;0
669;1;0
669;2;0
669;3;0
669;4;0
669;5;0
669;6;0
669;7;0
669;8;0
670;1;0
670;2;0
670;3;0
670;4;0
670;5;1
670;6;0
670;7;0
670;8;0
671;1;0
671;2;0
671;3;0
671;4;0
671;5;1
671;6;0
671;7;0
671;8;0
672;1;0
672;2;0
672;3;0
672;4;0
672;5;0
672;6;0
672;7;0
672;8;0
673;1;0
673;2;0
673;3;0
673;4;0
673;5;1
673;6;0
673;7;1
673;8;0
674;1;0
674;2;1
674;3;0
674;4;0
674;5;0
674;6;0
674;7;0
674;8;0
675;1;0
675;2;0
675;3;0
675;4;0
675;5;1
675;6;1
675;7;0
675;8;0
676;1;0
676;2;0
676;3;0
676;4;0
676;5;1
676;6;0
676;7;1
676;8;0
677;1;0
677;2;0
677;3;0
677;4;0
677;5;0
677;6;0
677;7;0
677;8;1
678;1;0
678;2;0
678;3;0
678;4;0
678;5;0
678;6;0
678;7;0
678;8;0
679;1;0
679;2;0
679;3;0
679;4;0
679;5;0
679;6;0
679;7;0
679;8;0
680;1;0
680;2;0
680;3;0
680;4;0
680;5;0
680;6;0
680;7;1
680;8;0
681;1;0
681;2;0
681;3;0
681;4;0
681;5;0
681;6;0
681;7;0
681;8;0
682;1;0
682;2;0
682;3;0
682;4;0
682;5;1
682;6;0
682;7;1
682;8;0
683;1;0
683;2;0
683;3;0
683;4;0
683;5;0
683;6;0
683;7;0
683;8;0
684;1;0
684;2;0
684;3;0
684;4;0
684;5;0
684;6;1
684;7;0
684;8;0
685;1;0
685;2;0
685;3;0
685;4;0
685;5;0
685;6;0
685;7;0
685;8;0
686;1;0
686;2;0
686;3;0
686;4;0
686;5;0
686;6;0
686;7;0
686;8;0
687;1;0
687;2;0
687;3;0
687;4;0
687;5;0
687;6;0
687;7;0
687;8;0
688;1;0
688;2;0
688;3;0
688;4;0
688;5;1
688;6;0
688;7;0
688;8;0
689;1;0
689;2;0
689;3;0
689;4;0
689;5;0
689;6;0
689;7;0
689;8;0
690;1;0
690;2;0
690;3;0
690;4;0
690;5;0
690;6;0
690;7;0
690;8;0
691;1;0
691;2;0
691;3;0
691;4;0
691;5;0
691;6;1
691;7;0
691;8;0
692;1;0
692;2;0
692;3;0
692;4;0
692;5;0
692;6;1
692;7;1
692;8;0
693;1;0
693;2;0
693;3;0
693;4;0
693;5;1
693;6;1
693;7;0
693;8;1
694;1;0
694;2;0
694;3;1
694;4;1
694;5;0
694;6;1
694;7;0
694;8;1
695;1;0
695;2;0
695;3;0
695;4;0
695;5;0
695;6;0
695;7;0
695;8;1
696;1;0
696;2;0
696;3;0
696;4;0
696;5;0
696;6;1
696;7;0
696;8;0
697;1;0
697;2;0
697;3;0
697;4;1
697;5;1
697;6;0
697;7;0
697;8;0
698;1;0
698;2;0
698;3;1
698;4;0
698;5;0
698;6;0
698;7;0
698;8;0
699;1;0
699;2;0
699;3;0
699;4;0
699;5;0
699;6;1
699;7;0
699;8;0
700;1;0
700;2;0
700;3;0
700;4;0
700;5;0
700;6;0
700;7;0
700;8;0
701;1;0
701;2;0
701;3;0
701;4;0
701;5;1
701;6;0
701;7;0
701;8;0
702;1;0
702;2;0
702;3;0
702;4;0
702;5;0
702;6;0
702;7;0
702;8;0
703;1;0
703;2;0
703;3;0
703;4;1
703;5;0
703;6;0
703;7;0
703;8;0
704;1;1
704;2;0
704;3;0
704;4;1
704;5;0
704;6;1
704;7;1
704;8;0
705;1;0
705;2;0
705;3;0
705;4;0
705;5;0
705;6;0
705;7;0
705;8;0
706;1;1
706;2;0
706;3;0
706;4;0
706;5;0
706;6;0
706;7;0
706;8;0
707;1;0
707;2;0
707;3;0
707;4;0
707;5;0
707;6;0
707;7;0
707;8;0
708;1;0
708;2;0
708;3;0
708;4;0
708;5;0
708;6;0
708;7;0
708;8;0
709;1;0
709;2;0
709;3;0
709;4;1
709;5;0
709;6;0
709;7;0
709;8;0
710;1;0
710;2;0
710;3;0
710;4;1
710;5;0
710;6;0
710;7;0
710;8;0
711;1;0
711;2;0
711;3;0
711;4;0
711;5;0
711;6;1
711;7;0
711;8;0
712;1;0
712;2;0
712;3;0
712;4;1
712;5;0
712;6;1
712;7;0
712;8;0
713;1;0
713;2;0
713;3;0
713;4;0
713;5;0
713;6;0
713;7;0
713;8;0
714;1;0
714;2;0
714;3;0
714;4;0
714;5;0
714;6;0
714;7;1
714;8;0
715;1;0
715;2;0
715;3;0
715;4;0
715;5;0
715;6;0
715;7;0
715;8;0
716;1;0
716;2;0
716;3;0
716;4;0
716;5;0
716;6;0
716;7;0
716;8;0
717;1;0
717;2;0
717;3;0
717;4;1
717;5;0
717;6;0
717;7;0
717;8;0
718;1;0
718;2;0
718;3;0
718;4;0
718;5;1
718;6;0
718;7;0
718;8;0
719;1;0
719;2;0
719;3;0
719;4;0
719;5;0
719;6;0
719;7;0
719;8;0
720;1;0
720;2;0
720;3;1
720;4;0
720;5;0
720;6;0
720;7;1
720;8;0
721;1;0
721;2;0
721;3;0
721;4;0
721;5;0
721;6;0
721;7;0
721;8;0
722;1;0
722;2;0
722;3;0
722;4;0
722;5;0
722;6;0
722;7;0
722;8;0
723;1;0
723;2;0
723;3;0
723;4;0
723;5;0
723;6;0
723;7;0
723;8;0
724;1;0
724;2;0
724;3;0
724;4;0
724;5;0
724;6;0
724;7;0
724;8;1
725;1;0
725;2;0
725;3;0
725;4;1
725;5;0
725;6;0
725;7;0
725;8;0
726;1;0
726;2;0
726;3;0
726;4;0
726;5;0
726;6;0
726;7;0
726;8;0
727;1;0
727;2;0
727;3;0
727;4;0
727;5;0
727;6;0
727;7;0
727;8;0
728;1;0
728;2;0
728;3;0
728;4;0
728;5;1
728;6;0
728;7;0
728;8;0
729;1;0
729;2;0
729;3;1
729;4;0
729;5;0
729;6;1
729;7;0
729;8;0
730;1;0
730;2;0
730;3;0
730;4;0
730;5;1
730;6;0
730;7;0
730;8;0
731;1;0
731;2;0
731;3;0
731;4;0
731;5;1
731;6;0
731;7;0
731;8;0
732;1;0
732;2;0
732;3;0
732;4;1
732;5;1
732;6;0
732;7;0
732;8;1
733;1;0
733;2;0
733;3;0
733;4;0
733;5;1
733;6;0
733;7;0
733;8;0
734;1;0
734;2;0
734;3;0
734;4;0
734;5;0
734;6;0
734;7;0
734;8;0
735;1;0
735;2;0
735;3;0
735;4;0
735;5;0
735;6;0
735;7;0
735;8;0
736;1;0
736;2;0
736;3;0
736;4;0
736;5;0
736;6;0
736;7;0
736;8;0
737;1;0
737;2;0
737;3;0
737;4;0
737;5;1
737;6;0
737;7;0
737;8;0
738;1;0
738;2;0
738;3;0
738;4;0
738;5;0
738;6;1
738;7;0
738;8;0
739;1;0
739;2;0
739;3;0
739;4;0
739;5;0
739;6;0
739;7;0
739;8;0
740;1;0
740;2;1
740;3;0
740;4;0
740;5;1
740;6;0
740;7;0
740;8;0
741;1;0
741;2;0
741;3;0
741;4;0
741;5;0
741;6;0
741;7;0
741;8;0
742;1;0
742;2;0
742;3;0
742;4;0
742;5;1
742;6;0
742;7;0
742;8;0
743;1;0
743;2;0
743;3;0
743;4;0
743;5;1
743;6;0
743;7;0
743;8;1
744;1;0
744;2;0
744;3;0
744;4;0
744;5;1
744;6;0
744;7;0
744;8;0
745;1;0
745;2;0
745;3;0
745;4;0
745;5;0
745;6;0
745;7;0
745;8;0
746;1;0
746;2;0
746;3;0
746;4;0
746;5;1
746;6;0
746;7;0
746;8;0
747;1;0
747;2;0
747;3;0
747;4;0
747;5;0
747;6;0
747;7;0
747;8;1
748;1;0
748;2;0
748;3;0
748;4;0
748;5;1
748;6;1
748;7;0
748;8;0
749;1;0
749;2;0
749;3;0
749;4;0
749;5;0
749;6;0
749;7;0
749;8;0
750;1;0
750;2;0
750;3;0
750;4;1
750;5;1
750;6;0
750;7;0
750;8;0
751;1;0
751;2;0
751;3;0
751;4;0
751;5;0
751;6;0
751;7;0
751;8;0
752;1;0
752;2;0
752;3;0
752;4;0
752;5;0
752;6;0
752;7;0
752;8;0
753;1;0
753;2;0
753;3;0
753;4;1
753;5;0
753;6;0
753;7;0
753;8;0
754;1;0
754;2;0
754;3;1
754;4;0
754;5;0
754;6;0
754;7;0
754;8;0
755;1;0
755;2;0
755;3;0
755;4;0
755;5;0
755;6;1
755;7;0
755;8;0
756;1;1
756;2;0
756;3;0
756;4;0
756;5;0
756;6;0
756;7;0
756;8;0
757;1;1
757;2;0
757;3;0
757;4;0
757;5;0
757;6;0
757;7;0
757;8;0
758;1;0
758;2;0
758;3;0
758;4;1
758;5;0
758;6;0
758;7;1
758;8;0
759;1;0
759;2;0
759;3;0
759;4;0
759;5;0
759;6;0
759;7;0
759;8;0
760;1;0
760;2;0
760;3;0
760;4;0
760;5;1
760;6;0
760;7;0
760;8;0
761;1;0
761;2;0
761;3;1
761;4;0
761;5;0
761;6;0
761;7;1
761;8;0
762;1;0
762;2;0
762;3;1
762;4;0
762;5;0
762;6;0
762;7;0
762;8;1
763;1;0
763;2;0
763;3;0
763;4;0
763;5;0
763;6;0
763;7;1
763;8;0
764;1;0
764;2;0
764;3;0
764;4;1
764;5;0
764;6;0
764;7;0
764;8;0
765;1;0
765;2;0
765;3;1
765;4;1
765;5;0
765;6;1
765;7;0
765;8;0
766;1;0
766;2;1
766;3;0
766;4;0
766;5;1
766;6;0
766;7;0
766;8;0
767;1;0
767;2;0
767;3;0
767;4;0
767;5;0
767;6;1
767;7;0
767;8;0
768;1;0
768;2;0
768;3;0
768;4;0
768;5;1
768;6;0
768;7;0
768;8;0
769;1;0
769;2;0
769;3;0
769;4;0
769;5;1
769;6;0
769;7;1
769;8;0
770;1;0
770;2;0
770;3;0
770;4;1
770;5;0
770;6;0
770;7;0
770;8;1
771;1;0
771;2;0
771;3;0
771;4;0
771;5;1
771;6;0
771;7;0
771;8;1
772;1;0
772;2;0
772;3;0
772;4;0
772;5;0
772;6;0
772;7;0
772;8;0
773;1;0
773;2;0
773;3;1
773;4;1
773;5;0
773;6;0
773;7;0
773;8;0
774;1;0
774;2;0
774;3;0
774;4;0
774;5;1
774;6;0
774;7;0
774;8;0
775;1;0
775;2;0
775;3;0
775;4;0
775;5;0
775;6;0
775;7;0
775;8;1
776;1;0
776;2;0
776;3;0
776;4;0
776;5;0
776;6;1
776;7;0
776;8;0
777;1;0
777;2;0
777;3;0
777;4;0
777;5;1
777;6;0
777;7;0
777;8;1
778;1;0
778;2;0
778;3;0
778;4;0
778;5;0
778;6;0
778;7;0
778;8;0
779;1;0
779;2;0
779;3;0
779;4;0
779;5;0
779;6;0
779;7;0
779;8;0
780;1;0
780;2;0
780;3;0
780;4;0
780;5;0
780;6;0
780;7;0
780;8;0
781;1;0
781;2;0
781;3;0
781;4;1
781;5;0
781;6;0
781;7;0
781;8;0
782;1;0
782;2;0
782;3;0
782;4;0
782;5;0
782;6;1
782;7;0
782;8;1
783;1;0
783;2;0
783;3;1
783;4;0
783;5;0
783;6;0
783;7;0
783;8;0
784;1;0
784;2;0
784;3;0
784;4;0
784;5;0
784;6;0
784;7;0
784;8;0
785;1;0
785;2;0
785;3;1
785;4;1
785;5;0
785;6;0
785;7;0
785;8;1
786;1;0
786;2;0
786;3;0
786;4;0
786;5;0
786;6;0
786;7;0
786;8;0
787;1;0
787;2;0
787;3;0
787;4;1
787;5;0
787;6;0
787;7;0
787;8;0
788;1;0
788;2;0
788;3;0
788;4;0
788;5;1
788;6;1
788;7;0
788;8;0
789;1;0
789;2;0
789;3;0
789;4;0
789;5;0
789;6;0
789;7;0
789;8;0
790;1;0
790;2;0
790;3;0
790;4;0
790;5;0
790;6;1
790;7;0
790;8;0
791;1;0
791;2;0
791;3;0
791;4;0
791;5;1
791;6;0
791;7;0
791;8;0
792;1;0
792;2;0
792;3;0
792;4;0
792;5;0
792;6;0
792;7;0
792;8;0
793;1;0
793;2;0
793;3;0
793;4;0
793;5;0
793;6;1
793;7;0
793;8;0
794;1;0
794;2;0
794;3;1
794;4;0
794;5;0
794;6;0
794;7;0
794;8;0
795;1;0
795;2;0
795;3;0
795;4;1
795;5;0
795;6;0
795;7;1
795;8;1
796;1;1
796;2;0
796;3;0
796;4;0
796;5;0
796;6;1
796;7;1
796;8;0
797;1;0
797;2;0
797;3;0
797;4;1
797;5;1
797;6;1
797;7;0
797;8;0
798;1;0
798;2;0
798;3;0
798;4;0
798;5;1
798;6;0
798;7;0
798;8;0
799;1;0
799;2;0
799;3;0
799;4;1
799;5;0
799;6;0
799;7;1
799;8;0
800;1;0
800;2;0
800;3;0
800;4;1
800;5;1
800;6;0
800;7;0
800;8;0
801;1;0
801;2;0
801;3;0
801;4;0
801;5;0
801;6;0
801;7;0
801;8;0
802;1;0
802;2;0
802;3;1
802;4;0
802;5;0
802;6;0
802;7;0
802;8;0
803;1;0
803;2;0
803;3;0
803;4;1
803;5;0
803;6;0
803;7;0
803;8;0
804;1;0
804;2;0
804;3;0
804;4;0
804;5;0
804;6;0
804;7;0
804;8;0
805;1;0
805;2;0
805;3;0
805;4;0
805;5;0
805;6;0
805;7;0
805;8;0
806;1;0
806;2;0
806;3;0
806;4;0
806;5;0
806;6;0
806;7;0
806;8;0
807;1;0
807;2;0
807;3;1
807;4;0
807;5;1
807;6;0
807;7;1
807;8;0
808;1;0
808;2;1
808;3;0
808;4;0
808;5;0
808;6;1
808;7;0
808;8;0
809;1;0
809;2;0
809;3;0
809;4;0
809;5;0
809;6;0
809;7;0
809;8;0
810;1;0
810;2;0
810;3;1
810;4;0
810;5;1
810;6;0
810;7;0
810;8;0
811;1;0
811;2;0
811;3;0
811;4;1
811;5;0
811;6;0
811;7;0
811;8;0
812;1;0
812;2;0
812;3;0
812;4;1
812;5;1
812;6;1
812;7;1
812;8;0
813;1;0
813;2;0
813;3;0
813;4;0
813;5;0
813;6;0
813;7;0
813;8;0
814;1;0
814;2;0
814;3;0
814;4;0
814;5;0
814;6;0
814;7;0
814;8;1
815;1;0
815;2;0
815;3;0
815;4;0
815;5;0
815;6;1
815;7;0
815;8;0
816;1;0
816;2;0
816;3;1
816;4;0
816;5;1
816;6;0
816;7;0
816;8;0
817;1;0
817;2;0
817;3;0
817;4;1
817;5;0
817;6;0
817;7;0
817;8;0
818;1;0
818;2;0
818;3;0
818;4;0
818;5;0
818;6;0
818;7;0
818;8;0
819;1;0
819;2;0
819;3;0
819;4;0
819;5;0
819;6;0
819;7;0
819;8;0
820;1;0
820;2;0
820;3;0
820;4;0
820;5;1
820;6;0
820;7;1
820;8;0
821;1;0
821;2;0
821;3;0
821;4;0
821;5;1
821;6;0
821;7;0
821;8;0
822;1;0
822;2;0
822;3;0
822;4;0
822;5;0
822;6;0
822;7;0
822;8;0
823;1;1
823;2;0
823;3;0
823;4;0
823;5;0
823;6;0
823;7;0
823;8;0
824;1;0
824;2;0
824;3;0
824;4;0
824;5;0
824;6;0
824;7;0
824;8;0
825;1;0
825;2;0
825;3;0
825;4;0
825;5;0
825;6;0
825;7;0
825;8;0
826;1;0
826;2;1
826;3;0
826;4;0
826;5;0
826;6;0
826;7;0
826;8;0
827;1;0
827;2;0
827;3;0
827;4;1
827;5;0
827;6;0
827;7;0
827;8;0
828;1;0
828;2;0
828;3;0
828;4;0
828;5;0
828;6;0
828;7;0
828;8;0
829;1;0
829;2;0
829;3;0
829;4;0
829;5;1
829;6;0
829;7;0
829;8;0
830;1;0
830;2;0
830;3;0
830;4;0
830;5;0
830;6;0
830;7;0
830;8;0
831;1;0
831;2;0
831;3;0
831;4;1
831;5;1
831;6;0
831;7;0
831;8;1
832;1;0
832;2;0
832;3;0
832;4;0
832;5;0
832;6;0
832;7;1
832;8;0
833;1;0
833;2;0
833;3;0
833;4;1
833;5;1
833;6;0
833;7;0
833;8;0
834;1;0
834;2;0
834;3;0
834;4;0
834;5;0
834;6;0
834;7;0
834;8;0
835;1;0
835;2;0
835;3;0
835;4;0
835;5;0
835;6;1
835;7;0
835;8;0
836;1;0
836;2;0
836;3;0
836;4;0
836;5;1
836;6;0
836;7;0
836;8;0
837;1;0
837;2;0
837;3;0
837;4;0
837;5;0
837;6;0
837;7;0
837;8;0
838;1;1
838;2;0
838;3;0
838;4;0
838;5;0
838;6;0
838;7;0
838;8;0
839;1;0
839;2;0
839;3;1
839;4;0
839;5;0
839;6;0
839;7;1
839;8;1
840;1;0
840;2;0
840;3;0
840;4;0
840;5;0
840;6;1
840;7;1
840;8;0
841;1;0
841;2;0
841;3;0
841;4;0
841;5;0
841;6;0
841;7;0
841;8;0
842;1;0
842;2;0
842;3;0
842;4;0
842;5;0
842;6;1
842;7;0
842;8;1
843;1;0
843;2;0
843;3;0
843;4;0
843;5;0
843;6;0
843;7;0
843;8;0
844;1;0
844;2;0
844;3;0
844;4;0
844;5;1
844;6;1
844;7;0
844;8;0
845;1;0
845;2;0
845;3;0
845;4;0
845;5;0
845;6;0
845;7;0
845;8;0
846;1;0
846;2;0
846;3;0
846;4;0
846;5;0
846;6;0
846;7;1
846;8;0
847;1;0
847;2;1
847;3;0
847;4;0
847;5;1
847;6;0
847;7;0
847;8;0
848;1;0
848;2;0
848;3;0
848;4;1
848;5;0
848;6;1
848;7;0
848;8;0
849;1;0
849;2;0
849;3;1
849;4;0
849;5;0
849;6;1
849;7;0
849;8;0
850;1;0
850;2;0
850;3;1
850;4;0
850;5;0
850;6;1
850;7;0
850;8;0
851;1;0
851;2;0
851;3;0
851;4;0
851;5;0
851;6;0
851;7;0
851;8;0
852;1;0
852;2;0
852;3;0
852;4;0
852;5;0
852;6;0
852;7;0
852;8;0
853;1;0
853;2;0
853;3;0
853;4;0
853;5;0
853;6;0
853;7;0
853;8;0
854;1;0
854;2;0
854;3;0
854;4;0
854;5;0
854;6;0
854;7;0
854;8;0
855;1;0
855;2;0
855;3;0
855;4;0
855;5;0
855;6;0
855;7;0
855;8;0
856;1;0
856;2;0
856;3;0
856;4;0
856;5;0
856;6;0
856;7;0
856;8;0
857;1;0
857;2;0
857;3;0
857;4;0
857;5;0
857;6;0
857;7;0
857;8;0
858;1;0
858;2;0
858;3;0
858;4;0
858;5;0
858;6;0
858;7;0
858;8;1
859;1;0
859;2;0
859;3;0
859;4;1
859;5;0
859;6;0
859;7;1
859;8;0
860;1;0
860;2;0
860;3;0
860;4;1
860;5;0
860;6;0
860;7;0
860;8;0
861;1;0
861;2;0
861;3;0
861;4;0
861;5;1
861;6;0
861;7;0
861;8;0
862;1;0
862;2;0
862;3;0
862;4;0
862;5;1
862;6;0
862;7;0
862;8;0
863;1;0
863;2;0
863;3;0
863;4;0
863;5;0
863;6;0
863;7;0
863;8;0
864;1;0
864;2;0
864;3;1
864;4;0
864;5;0
864;6;0
864;7;1
864;8;0
865;1;0
865;2;0
865;3;0
865;4;0
865;5;0
865;6;1
865;7;0
865;8;0
866;1;0
866;2;0
866;3;0
866;4;1
866;5;0
866;6;0
866;7;0
866;8;0
867;1;0
867;2;0
867;3;0
867;4;0
867;5;0
867;6;0
867;7;0
867;8;0
868;1;0
868;2;0
868;3;0
868;4;1
868;5;1
868;6;0
868;7;0
868;8;0
869;1;0
869;2;0
869;3;1
869;4;1
869;5;0
869;6;0
869;7;1
869;8;0
870;1;0
870;2;0
870;3;0
870;4;0
870;5;0
870;6;0
870;7;1
870;8;0
871;1;0
871;2;0
871;3;0
871;4;1
871;5;0
871;6;0
871;7;0
871;8;0
872;1;0
872;2;0
872;3;0
872;4;0
872;5;0
872;6;0
872;7;0
872;8;0
873;1;0
873;2;0
873;3;0
873;4;1
873;5;0
873;6;0
873;7;0
873;8;0
874;1;1
874;2;0
874;3;0
874;4;0
874;5;0
874;6;1
